"","X","FILENAME","SEQ","Observation_IDnum","Dataset_Name","Dataset_IDnum","Organization_Name","Observer_Name","Island_Name","Region_Name","Site_Name","SiteID_InternalToYourProject","Depth_ft","Longitude_DD","Latitude_DD","ObservationDate","Bleaching_YNas10","AreaSurveyed_m2","PercentLiveCoralCover","PctCoralUnbleached","PctCoralPartialBleached","PctCoralFullyBleached","PctAffected","PctCoralBins","Comments_Observation","Other_1","Dataset_IDnum.1","Dataset_Name.1","DataAvailabilityCode_12345","DataProvidedNow_YNas10","UploadDate","InstitutionDataOwner","PublicMandate_YNas10","DataYear","Geographic_Area","Dataset_Description","TotalAreaSurveyed_m2","Method_Name_PercentLiveCoralCover","Method_Name_Bleaching","Method_Name_AreaSurveyed","Method_IDnum_PercentLiveCoralCover","Method_IDnum_Bleaching","Method_IDnum_AreaSurveyed","SupplierOfDataset","OwnerOfRecordForDataset","DataAuthors","DataManager","Comments_Dataset","CrossRefOther_Dataset_Name","CrossRefOther_Dataset_IDnum","Method_IDnum","Method_Name","Method.Purpose","Method.NARRATIVE","METHOD.NOTE","ObservationDate_R","ORG_OBS","IslandKB","Depth_m","DepthBin_5m","Year","RasterAddress_2km","Longitude_RAS_2km","Latitude_RAS_2km","RasterAddress_1km","Longitude_RAS_1km","Latitude_RAS_1km","RasterAddress_500m","Longitude_RAS_500m","Latitude_RAS_500m","RasterAddress_250m","Longitude_RAS_250m","Latitude_RAS_250m","coords.x1","coords.x2"
"161",271,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",492,"20151111108","NOAA_MHI_BLEACH_2211","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111108_HAW","20151111108_HAW",24.5715617,-155.8939648,20.1359635,"2015/11/11","Y",1961.6,30,58.5,37.5,4,41.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",8.98941200616,"(5,10]",2015,8965,-155.891770126695,20.1292548837209,35243,-155.896544490426,20.1375105058366,140986,-155.894290990745,20.1378785242718,564572,-155.89309598932,20.1367525631068,-155.8939648,20.1359635
"162",272,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",525,"20151111501","NOAA_MHI_BLEACH_2244","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111501_HAW","20151111501_HAW",25.27652874,-155.8568733,20.06994098,"2015/11/11","Y",1961.1,27.5,45,35,20,55,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",9.204285959952,"(5,10]",2015,9321,-155.855866911441,20.0753134883721,36892,-155.860488495532,20.0743340077821,148044,-155.858234995851,20.0703208543689,592818,-155.857078311105,20.0691948932039,-155.8568733,20.06994098
"163",273,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",529,"20151111505","NOAA_MHI_BLEACH_2248","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111505_HAW","20151111505_HAW",30.30884731,-155.852935,20.06378652,"2015/11/11","Y",1956.7,25,45,17.5,37.5,55,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",10.738136660088,"(10,15]",2015,9439,-155.855866911441,20.0573330232558,37128,-155.851474496808,20.0653087937743,148515,-155.853727996489,20.0658170097087,594702,-155.852576101328,20.0646910485437,-155.852935,20.06378652
"164",274,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",514,"20151111310","NOAA_MHI_BLEACH_2233","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111310_HAW","20151111310_HAW",25.12467272,-155.8755712,20.09323859,"2015/11/11","Y",1911.3,27.5,45,42.5,12.5,55,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",9.158000245056,"(5,10]",2015,9202,-155.873818519068,20.0932939534884,36420,-155.878516492979,20.0923844357977,145690,-155.876262993298,20.0928400776699,582459,-155.875087150213,20.093966038835,-155.8755712,20.09323859
"165",275,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",513,"20151111309","NOAA_MHI_BLEACH_2232","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111309_HAW","20151111309_HAW",25.03609004,-155.8764165,20.09452217,"2015/11/11","Y",1910.3,22.5,47.5,42.5,10,52.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",9.131000244192,"(5,10]",2015,9202,-155.873818519068,20.0932939534884,36420,-155.878516492979,20.0923844357977,145690,-155.876262993298,20.0928400776699,582458,-155.877338255101,20.093966038835,-155.8764165,20.09452217
"166",276,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",504,"20151111210","NOAA_MHI_BLEACH_2223","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111210_HAW","20151111210_HAW",17.16926064,-155.8837773,20.110393,"2015/11/11","Y",1896.6,35,57.5,27.5,15,42.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",6.733190643072,"(5,10]",2015,9083,-155.891770126695,20.1112744186047,35949,-155.887530491702,20.1104348638132,143808,-155.885276992021,20.1108554563107,575868,-155.884091569766,20.1097294951456,-155.8837773,20.110393
"167",277,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",532,"20151111508","NOAA_MHI_BLEACH_2251","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111508_HAW","20151111508_HAW",22.39650513,-155.8489719,20.06031239,"2015/11/11","Y",1894.1,32.5,30,25,45,70,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",8.326454763624,"(5,10]",2015,9439,-155.855866911441,20.0573330232558,37363,-155.851474496808,20.0562835797665,148986,-155.849220997128,20.0613131650485,596586,-155.848073891552,20.0601872038835,-155.8489719,20.06031239
"168",278,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",490,"20151111106","NOAA_MHI_BLEACH_2209","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111106_HAW","20151111106_HAW",29.61911106,-155.8948285,20.13915463,"2015/11/11","Y",1848.9,10,52.5,32.5,15,47.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",10.527905051088,"(10,15]",2015,8847,-155.891770126695,20.1472353488372,35243,-155.896544490426,20.1375105058366,140986,-155.894290990745,20.1378785242718,563630,-155.895347094208,20.1390044854369,-155.8948285,20.13915463
"169",279,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",501,"20151111207","NOAA_MHI_BLEACH_2220","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111207_HAW","20151111207_HAW",25.24755509,-155.8853113,20.11466536,"2015/11/11","Y",1807.8,45,50,25,25,50,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",9.195454791432,"(5,10]",2015,9083,-155.891770126695,20.1112744186047,35949,-155.887530491702,20.1104348638132,143338,-155.885276992021,20.1153593009709,573985,-155.886342674655,20.1142333398058,-155.8853113,20.11466536
"170",280,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",502,"20151111208","NOAA_MHI_BLEACH_2221","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111208_HAW","20151111208_HAW",24.46237098,-155.8856909,20.11315018,"2015/11/11","Y",1765.4,37.5,35,45,20,65,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",8.956130674704,"(5,10]",2015,9083,-155.891770126695,20.1112744186047,35949,-155.887530491702,20.1104348638132,143338,-155.885276992021,20.1153593009709,573985,-155.886342674655,20.1142333398058,-155.8856909,20.11315018
"171",281,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",499,"20151111205","NOAA_MHI_BLEACH_2218","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111205_HAW","20151111205_HAW",18.26130457,-155.8875072,20.11725629,"2015/11/11","Y",1758.8,30,47.5,35,17.5,52.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",7.066045632936,"(5,10]",2015,9083,-155.891770126695,20.1112744186047,35714,-155.887530491702,20.119460077821,143338,-155.885276992021,20.1153593009709,573043,-155.888593779543,20.1164852621359,-155.8875072,20.11725629
"172",282,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",487,"20151111103","NOAA_MHI_BLEACH_2206","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111103_HAW","20151111103_HAW",27.84926121,-155.8969009,20.1424257,"2015/11/11","Y",1499.2,30,65,20,15,35,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",9.988454816808,"(5,10]",2015,8847,-155.891770126695,20.1472353488372,35008,-155.896544490426,20.1465357198444,140515,-155.898797990106,20.142382368932,561747,-155.897598199097,20.1435083300971,-155.8969009,20.1424257
"173",283,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",498,"20151111204","NOAA_MHI_BLEACH_2217","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111204_HAW","20151111204_HAW",18.30337842,-155.8883399,20.11835337,"2015/11/11","Y",1491.8,27.5,57.5,32.5,10,42.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",7.078869742416,"(5,10]",2015,9083,-155.891770126695,20.1112744186047,35714,-155.887530491702,20.119460077821,142867,-155.889783991383,20.1198631456311,572102,-155.888593779543,20.118737184466,-155.8883399,20.11835337
"174",284,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",488,"20151111104","NOAA_MHI_BLEACH_2207","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111104_HAW","20151111104_HAW",29.7408146,-155.8962418,20.14135004,"2015/11/11","Y",1392,27.5,55,35,10,45,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",10.56500029008,"(10,15]",2015,8847,-155.891770126695,20.1472353488372,35243,-155.896544490426,20.1375105058366,140516,-155.894290990745,20.142382368932,562689,-155.895347094208,20.141256407767,-155.8962418,20.14135004
"175",285,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",489,"20151111105","NOAA_MHI_BLEACH_2208","999","NOAA-CREP","CREP-TOW","Hawaii","MHI","20151111105_HAW","20151111105_HAW",26.7614838,-155.8958805,20.14018811,"2015/11/11","Y",1382.6,20,47.5,40,12.5,52.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-11,"NOAA-CREP CREP-TOW","Hawaii",9.65690026224,"(5,10]",2015,8847,-155.891770126695,20.1472353488372,35243,-155.896544490426,20.1375105058366,140516,-155.894290990745,20.142382368932,562689,-155.895347094208,20.141256407767,-155.8958805,20.14018811
"176",286,"09-1_NOAA-HIHWNMS_MHI_hcbc-Martinez-Walton.xlsx",1239,"","HIHWNMS 2015 Coral Bleaching","","HIHWNMS","Martinez/Rose","Hawaii","N Kohala B",NA,"41",35,-155.87549,20.09202,"2015/11/11","1",20,NA,49.09,14.55,36.36,50.91,"10-80-100 (<10% bleached =  NO bleaching; 10-80% (or central 80%) = partially bleached, >80% = fully bleached)","We used a belt transect method and calculated bleaching prevalences based off our colony counts","","","HIHWNMS 2015 Coral Bleaching",1,"1","9/30/16","NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary","1","2015","Maui, Lanai, Hawaii Islands","We surveyed 29 sites across the islands of Maui, Hawaii, and Lanai in 2015 for coral bleaching","340.15",NA,"Belt Transect","Belt Transect",NA,"1","1","Maya Walton","Jonathan Martinez (NOAA HIHWNMS)","Maya Walton, Jonathan Martinez","Jonathan Martinez",NA,NA,NA,NA,"","",NA,NA,2015-11-11,"HIHWNMS","Hawaii",10.668,"(10,15]",2015,9202,-155.873818519068,20.0932939534884,36420,-155.878516492979,20.0923844357977,145690,-155.876262993298,20.0928400776699,583400,-155.875087150213,20.0917141165049,-155.87549,20.09202
"177",287,"09-1_NOAA-HIHWNMS_MHI_hcbc-Martinez-Walton.xlsx",1240,"","HIHWNMS 2015 Coral Bleaching","","HIHWNMS","Martinez/Walton","Hawaii","N Kohala C",NA,"43",29,-155.84073,20.05033,"2015/11/11","1",20,NA,36.88,17.02,46.1,63.12,"10-80-100 (<10% bleached =  NO bleaching; 10-80% (or central 80%) = partially bleached, >80% = fully bleached)","We used a belt transect method and calculated bleaching prevalences based off our colony counts","","","HIHWNMS 2015 Coral Bleaching",1,"1","9/30/16","NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary","1","2015","Maui, Lanai, Hawaii Islands","We surveyed 29 sites across the islands of Maui, Hawaii, and Lanai in 2015 for coral bleaching","340.15",NA,"Belt Transect","Belt Transect",NA,"1","1","Maya Walton","Jonathan Martinez (NOAA HIHWNMS)","Maya Walton, Jonathan Martinez","Jonathan Martinez",NA,NA,NA,NA,"","",NA,NA,2015-11-11,"HIHWNMS","Hawaii",8.8392,"(5,10]",2015,9440,-155.837915303814,20.0573330232558,37599,-155.842460498085,20.0472583657588,149928,-155.840206998404,20.0523054757282,600353,-155.841320576886,20.0511795145631,-155.84073,20.05033
